flow_id,src_addr,src_port,dst_addr,dst_port,ip_prot,timestamp,flow_duration,down_up_ratio,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_var,pkt_len_std,bytes_per_s,pkt_per_s,fwd_pkt_per_s,bwd_pkt_per_s,fwd_pkt_cnt,fwd_pkt_len_tot,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,fwd_pkt_hdr_len_tot,fwd_pkt_hdr_len_min,fwd_non_empty_pkt_cnt,bwd_pkt_cnt,bwd_pkt_len_tot,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,bwd_pkt_hdr_len_tot,bwd_pkt_hdr_len_min,bwd_non_empty_pkt_cnt,iat_max,iat_min,iat_mean,iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,flag_SYN,flag_fin,flag_rst,flag_ack,flag_psh,fwd_flag_psh,bwd_flag_psh,flag_urg,fwd_flag_urg,bwd_flag_urg,flag_cwr,flag_ece,fwd_bulk_bytes_mean,fwd_bulk_pkt_mean,fwd_bulk_rate_mean,bwd_bulk_bytes_mean,bwd_bulk_pkt_mean,bwd_bulk_rate_mean,fwd_subflow_bytes_mean,fwd_subflow_pkt_mean,bwd_subflow_bytes_mean,bwd_subflow_pkt_mean,fwd_tcp_init_win_bytes,bwd_tcp_init_win_bytes,label
192.168.132.129-224.0.0.251-5353-5353-17,192.168.132.129,5353,224.0.0.251,5353,17,1782939208912117,10559525,0.0,40.0,40.0,40.0,0.0,0.0,75.760984,1.894025,1.894025,0.0,20,800,40.0,40.0,40.0,0.0,160,8,20,0,0,0.0,0.0,0.0,0.0,0,0,0,6534751.0,1.0,555764.473684,1542673.905799,10559525,6534751.0,1.0,555764.473684,1542673.905799,0,0.0,0.0,0.0,0.0,1018374.0,1018374.0,1018374.0,0.0,6534751.0,6534751.0,6534751.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,200.0,5.0,784.65836,0.0,0.0,0.0,200.0,5.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.129-224.0.0.252-51625-5355-17,192.168.132.129,51625,224.0.0.252,5355,17,1782939209948054,407910,0.0,33.0,33.0,33.0,0.0,0.0,161.800397,4.903042,4.903042,0.0,2,66,33.0,33.0,33.0,0.0,16,8,2,0,0,0.0,0.0,0.0,0.0,0,0,0,407910.0,407910.0,407910.0,0.0,407910,407910.0,407910.0,407910.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,2.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.129-224.0.0.252-52845-5355-17,192.168.132.129,52845,224.0.0.252,5355,17,1782939211689333,410118,0.0,33.0,33.0,33.0,0.0,0.0,160.929294,4.876645,4.876645,0.0,2,66,33.0,33.0,33.0,0.0,16,8,2,0,0,0.0,0.0,0.0,0.0,0,0,0,410118.0,410118.0,410118.0,0.0,410118,410118.0,410118.0,410118.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,2.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.129-192.168.132.255-137-137-17,192.168.132.129,137,192.168.132.255,137,17,1782939212018928,2282846,0.0,68.0,68.0,68.0,0.0,0.0,357.448553,5.256596,5.256596,0.0,12,816,68.0,68.0,68.0,0.0,96,8,12,0,0,0.0,0.0,0.0,0.0,0,0,0,768665.0,0.0,207531.454545,355428.060403,2282846,768665.0,0.0,207531.454545,355428.060403,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,816.0,12.0,357.448553,0.0,0.0,0.0,816.0,12.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.129-224.0.0.252-52965-5355-17,192.168.132.129,52965,224.0.0.252,5355,17,1782939212514249,414594,0.0,33.0,33.0,33.0,0.0,0.0,159.191884,4.823996,4.823996,0.0,2,66,33.0,33.0,33.0,0.0,16,8,2,0,0,0.0,0.0,0.0,0.0,0,0,0,414594.0,414594.0,414594.0,0.0,414594,414594.0,414594.0,414594.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,2.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.10-255.255.255.255-50007-10001-17,192.168.132.10,50007,255.255.255.255,10001,17,1782939216395705,0,0.0,243.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,1,243,243.0,243.0,243.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,1.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.101-255.255.255.255-46886-10002-17,192.168.132.101,46886,255.255.255.255,10002,17,1782939218454148,0,0.0,154.0,154.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,1,154,154.0,154.0,154.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,1.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.100-255.255.255.255-57883-10002-17,192.168.132.100,57883,255.255.255.255,10002,17,1782939222763028,0,0.0,154.0,154.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,1,154,154.0,154.0,154.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,1.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.10-255.255.255.255-45959-10001-17,192.168.132.10,45959,255.255.255.255,10001,17,1782939226404860,0,0.0,243.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,1,243,243.0,243.0,243.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,1.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.10-255.255.255.255-58265-10001-17,192.168.132.10,58265,255.255.255.255,10001,17,1782939236414117,0,0.0,243.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,1,243,243.0,243.0,243.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,1.0,0.0,0.0,-1,-1,NeedLabel
192.168.12.114-192.168.132.234-443-55282-6,192.168.12.114,443,192.168.132.234,55282,6,1782939452594651,35,0.0,46.0,0.0,25.666667,550.333333,23.459184,2200000.0,85714.285714,85714.285714,0.0,3,77,46.0,0.0,25.666667,23.459184,60,20,2,0,0,0.0,0.0,0.0,0.0,0,0,0,33.0,2.0,17.5,21.92031,35,33.0,2.0,17.5,21.92031,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,3,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,3.0,0.0,0.0,716,-1,NeedLabel
157.240.197.60-192.168.132.141-443-58886-6,157.240.197.60,443,192.168.132.141,58886,6,1782939462144599,2,0.0,24.0,0.0,12.0,288.0,16.970563,12000000.0,1000000.0,1000000.0,0.0,2,24,24.0,0.0,12.0,16.970563,64,32,1,0,0,0.0,0.0,0.0,0.0,0,0,0,2.0,2.0,2.0,0.0,2,2.0,2.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,0.0,0.0,186,-1,NeedLabel
224.0.0.251-192.168.132.179-5353-5353-17,224.0.0.251,5353,192.168.132.179,5353,17,1782939363293037,116349087,0.0,34.0,33.0,33.5,0.25641,0.50637,11.517065,0.343793,0.0,0.343793,0,0,0.0,0.0,0.0,0.0,0,0,0,40,1340,34.0,33.0,33.5,0.50637,320,8,40,16067923.0,452.0,2983309.923077,5028319.297366,0,0.0,0.0,0.0,0.0,116349087,16067923.0,452.0,2983309.923077,5028319.297366,7030083.0,452.0,3012196.285714,3755921.01275,16067923.0,8003458.0,12605750.714286,4302679.733121,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,134.0,4.0,133.84708,0.0,0.0,74.444444,2.222222,-1,-1,NeedLabel
255.255.255.255-192.168.132.90-9999-38480-17,255.255.255.255,9999,192.168.132.90,38480,17,1782939372119293,100008277,0.0,58.0,58.0,58.0,0.0,0.0,2.89976,0.049996,0.0,0.049996,0,0,0.0,0.0,0.0,0.0,0,0,0,5,290,58.0,58.0,58.0,0.0,40,8,5,25002479.0,25001627.0,25002069.25,428.434651,0,0.0,0.0,0.0,0.0,100008277,25002479.0,25001627.0,25002069.25,428.434651,0.0,0.0,0.0,0.0,25002479.0,25001627.0,25002069.25,428.434651,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1.0,-1,-1,NeedLabel
192.168.132.138-224.0.0.251-5353-5353-17,192.168.132.138,5353,224.0.0.251,5353,17,1782939375296875,102020578,0.0,77.0,61.0,73.8,45.511111,6.746192,7.233835,0.098019,0.098019,0.0,10,738,77.0,61.0,73.8,6.746192,80,8,10,0,0,0.0,0.0,0.0,0.0,0,0,0,20007255.0,1745.0,11335619.777778,10281957.356461,102020578,20007255.0,1745.0,11335619.777778,10281957.356461,0,0.0,0.0,0.0,0.0,2015769.0,2015769.0,2015769.0,0.0,20007255.0,19991732.0,20000961.8,6376.657879,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,92.25,1.25,0.0,0.0,-1,-1,NeedLabel
192.168.132.151-192.168.132.255-57621-57621-17,192.168.132.151,57621,192.168.132.255,57621,17,1782939380174406,90047472,0.0,44.0,44.0,44.0,0.0,0.0,1.954525,0.044421,0.044421,0.0,4,176,44.0,44.0,44.0,0.0,32,8,4,0,0,0.0,0.0,0.0,0.0,0,0,0,30017649.0,30014048.0,30015824.0,1801.0,90047472,30017649.0,30014048.0,30015824.0,1801.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30017649.0,30014048.0,30015824.0,1801.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.111-224.0.0.251-5353-5353-17,192.168.132.111,5353,224.0.0.251,5353,17,1782939375225727,113975286,0.0,198.0,129.0,143.142857,586.285714,24.213338,17.582759,0.122834,0.122834,0.0,14,2004,198.0,129.0,143.142857,24.213338,112,8,14,0,0,0.0,0.0,0.0,0.0,0,0,0,101965598.0,995963.0,8767329.692308,28002594.726881,113975286,101965598.0,995963.0,8767329.692308,28002594.726881,0,0.0,0.0,0.0,0.0,6005991.0,6005991.0,6005991.0,0.0,101965598.0,101965598.0,101965598.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,200.4,1.4,0.0,0.0,-1,-1,NeedLabel
192.168.132.3-224.0.0.251-5353-5353-17,192.168.132.3,5353,224.0.0.251,5353,17,1782939380484839,93225822,0.0,1249.0,1249.0,1249.0,0.0,0.0,53.590302,0.042907,0.042907,0.0,4,4996,1249.0,1249.0,1249.0,0.0,32,8,4,0,0,0.0,0.0,0.0,0.0,0,0,0,31090154.0,31066007.0,31075274.0,13015.326696,93225822,31090154.0,31066007.0,31075274.0,13015.326696,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31090154.0,31066007.0,31075274.0,13015.326696,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1249.0,1.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.1-192.168.132.255-6584-8014-17,192.168.132.1,6584,192.168.132.255,8014,17,1782939393099980,60000289,0.0,44.0,44.0,44.0,0.0,0.0,1.46666,0.033333,0.033333,0.0,2,88,44.0,44.0,44.0,0.0,16,8,2,0,0,0.0,0.0,0.0,0.0,0,0,0,60000289.0,60000289.0,60000289.0,0.0,60000289,60000289.0,60000289.0,60000289.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60000289.0,60000289.0,60000289.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.90-255.255.255.255-56700-56700-17,192.168.132.90,56700,255.255.255.255,56700,17,1782939414233591,60002149,0.0,36.0,36.0,36.0,0.0,0.0,1.199957,0.033332,0.033332,0.0,2,72,36.0,36.0,36.0,0.0,16,8,2,0,0,0.0,0.0,0.0,0.0,0,0,0,60002149.0,60002149.0,60002149.0,0.0,60002149,60002149.0,60002149.0,60002149.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60002149.0,60002149.0,60002149.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,0.0,0.0,-1,-1,NeedLabel
3.151.97.100-192.168.132.102-443-59440-6,3.151.97.100,443,192.168.132.102,59440,6,1782939536476131,1,0.0,31.0,0.0,15.5,480.5,21.92031,31000000.0,2000000.0,2000000.0,0.0,2,31,31.0,0.0,15.5,21.92031,64,32,1,0,0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2.0,0.0,0.0,152,-1,NeedLabel
192.168.132.13-224.0.0.251-5353-5353-17,192.168.132.13,5353,224.0.0.251,5353,17,1782939413160888,96108155,0.0,278.0,59.0,127.916667,5713.537879,75.587948,15.97159,0.124859,0.124859,0.0,12,1535,278.0,59.0,127.916667,75.587948,96,8,12,0,0,0.0,0.0,0.0,0.0,0,0,0,61966297.0,1.0,8737105.0,19670791.442575,96108155,61966297.0,1.0,8737105.0,19670791.442575,0,0.0,0.0,0.0,0.0,4031006.0,203819.0,2117412.5,2706229.880569,61966297.0,29342127.0,45654212.0,23068771.837583,0,0,0,0,0,0,0,0,0,0,0,0,952.0,6.0,1685.236128,0.0,0.0,0.0,307.0,2.4,0.0,0.0,-1,-1,NeedLabel
192.168.132.151-224.0.0.251-5353-5353-17,192.168.132.151,5353,224.0.0.251,5353,17,1782939435028508,0,0.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45,45.0,45.0,45.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.87-224.0.0.251-5353-5353-17,192.168.132.87,5353,224.0.0.251,5353,17,1782939432711184,999376,0.0,39.0,39.0,39.0,0.0,0.0,156.097405,4.002498,4.002498,0.0,4,156,39.0,39.0,39.0,0.0,32,8,4,0,0,0.0,0.0,0.0,0.0,0,0,0,996237.0,1158.0,333125.333333,574271.696311,999376,996237.0,1158.0,333125.333333,574271.696311,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,156.0,4.0,156.097405,0.0,0.0,0.0,156.0,4.0,0.0,0.0,-1,-1,NeedLabel
74.163.173.103-192.168.132.102-443-38872-6,74.163.173.103,443,192.168.132.102,38872,6,1782939576192153,2,0.0,39.0,0.0,21.0,387.0,19.672316,31500000.0,1500000.0,1500000.0,0.0,3,63,39.0,0.0,21.0,19.672316,96,32,2,0,0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,0.0,2,1.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,3,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,3.0,0.0,0.0,152,-1,NeedLabel
224.0.0.251-192.168.132.179-5353-5353-17,224.0.0.251,5353,192.168.132.179,5353,17,1782939487650335,116400690,0.0,34.0,33.0,33.5,0.25641,0.50637,11.511959,0.343641,0.0,0.343641,0,0,0.0,0.0,0.0,0.0,0,0,0,40,1340,34.0,33.0,33.5,0.50637,320,8,40,16098206.0,151.0,2984633.076923,5032735.392718,0,0.0,0.0,0.0,0.0,116400690,16098206.0,151.0,2984633.076923,5032735.392718,7029118.0,717.0,3011045.428571,3754352.312998,16098206.0,8001087.0,12613924.857143,4312701.816989,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,134.0,4.0,133.873445,0.0,0.0,78.823529,2.352941,-1,-1,NeedLabel
157.240.197.61-192.168.132.141-443-44094-6,157.240.197.61,443,192.168.132.141,44094,6,1782939481335320,92542407,0.0,1448.0,52.0,773.571429,329988.952381,574.446649,58.513715,0.075641,0.075641,0.0,7,5415,1448.0,52.0,773.571429,574.446649,224,32,7,0,0,0.0,0.0,0.0,0.0,0,0,0,59987831.0,1.0,15423734.5,25419651.608052,92542407,59987831.0,1.0,15423734.5,25419651.608052,0,0.0,0.0,0.0,0.0,3031.0,3031.0,3031.0,0.0,59987831.0,32551545.0,46269688.0,19400383.881174,0,0,0,7,6,6,0,0,0,0,0,0,3469.0,5.0,1144506.763444,0.0,0.0,0.0,1805.0,2.333333,0.0,0.0,224,-1,NeedLabel
192.168.132.138-224.0.0.251-5353-5353-17,192.168.132.138,5353,224.0.0.251,5353,17,1782939497321998,100019188,0.0,77.0,77.0,77.0,0.0,0.0,4.619114,0.059988,0.059988,0.0,6,462,77.0,77.0,77.0,0.0,48,8,6,0,0,0.0,0.0,0.0,0.0,0,0,0,20007033.0,20000370.0,20003837.6,2925.643058,100019188,20007033.0,20000370.0,20003837.6,2925.643058,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20007033.0,20000370.0,20003837.6,2925.643058,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,1.0,0.0,0.0,-1,-1,NeedLabel
255.255.255.255-192.168.132.90-9999-38480-17,255.255.255.255,9999,192.168.132.90,38480,17,1782939497129849,100025993,0.0,58.0,58.0,58.0,0.0,0.0,2.899246,0.049987,0.0,0.049987,0,0,0.0,0.0,0.0,0.0,0,0,0,5,290,58.0,58.0,58.0,0.0,40,8,5,25016166.0,25001487.0,25006498.25,6907.178892,0,0.0,0.0,0.0,0.0,100025993,25016166.0,25001487.0,25006498.25,6907.178892,0.0,0.0,0.0,0.0,25016166.0,25001487.0,25006498.25,6907.178892,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1.0,-1,-1,NeedLabel
192.168.132.111-224.0.0.251-5353-5353-17,192.168.132.111,5353,224.0.0.251,5353,17,1782939502808722,114345943,0.0,1199.0,129.0,402.347826,115029.328063,339.159738,80.92985,0.201144,0.201144,0.0,23,9254,1199.0,129.0,402.347826,339.159738,184,8,23,0,0,0.0,0.0,0.0,0.0,0,0,0,65408469.0,279.0,5197542.863636,15057970.405672,114345943,65408469.0,279.0,5197542.863636,15057970.405672,0,0.0,0.0,0.0,0.0,6005043.0,6005043.0,6005043.0,0.0,65408469.0,32374197.0,48891333.0,23358757.742761,0,0,0,0,0,0,0,0,0,0,0,0,4774.0,11.0,1599.174084,0.0,0.0,0.0,1028.222222,2.555556,0.0,0.0,-1,-1,NeedLabel
192.168.132.151-192.168.132.255-57621-57621-17,192.168.132.151,57621,192.168.132.255,57621,17,1782939500238838,30007125,0.0,44.0,44.0,44.0,0.0,0.0,2.932637,0.066651,0.066651,0.0,2,88,44.0,44.0,44.0,0.0,16,8,2,0,0,0.0,0.0,0.0,0.0,0,0,0,30007125.0,30007125.0,30007125.0,0.0,30007125,30007125.0,30007125.0,30007125.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30007125.0,30007125.0,30007125.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.109-224.0.0.251-5353-5353-17,192.168.132.109,5353,224.0.0.251,5353,17,1782939436021108,0,0.0,94.0,94.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,1,94,94.0,94.0,94.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,1.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.3-224.0.0.251-5353-5353-17,192.168.132.3,5353,224.0.0.251,5353,17,1782939504834458,105413850,0.0,1249.0,819.0,1169.166667,29812.166667,172.662001,66.547233,0.056919,0.056919,0.0,6,7015,1249.0,819.0,1169.166667,172.662001,48,8,6,0,0,0.0,0.0,0.0,0.0,0,0,0,31110271.0,794.0,21082770.0,14343275.504758,105413850,31110271.0,794.0,21082770.0,14343275.504758,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31110271.0,12192980.0,26353264.0,9440269.571378,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1403.0,1.2,0.0,0.0,-1,-1,NeedLabel
192.168.132.1-192.168.132.255-6584-8014-17,192.168.132.1,6584,192.168.132.255,8014,17,1782939513101477,59999183,0.0,44.0,44.0,44.0,0.0,0.0,1.466687,0.033334,0.033334,0.0,2,88,44.0,44.0,44.0,0.0,16,8,2,0,0,0.0,0.0,0.0,0.0,0,0,0,59999183.0,59999183.0,59999183.0,0.0,59999183,59999183.0,59999183.0,59999183.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59999183.0,59999183.0,59999183.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.90-255.255.255.255-56700-56700-17,192.168.132.90,56700,255.255.255.255,56700,17,1782939534237008,60001889,0.0,36.0,36.0,36.0,0.0,0.0,1.199962,0.033332,0.033332,0.0,2,72,36.0,36.0,36.0,0.0,16,8,2,0,0,0.0,0.0,0.0,0.0,0,0,0,60001889.0,60001889.0,60001889.0,0.0,60001889,60001889.0,60001889.0,60001889.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60001889.0,60001889.0,60001889.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.10-255.255.255.255-34705-10001-17,192.168.132.10,34705,255.255.255.255,10001,17,1782939366515784,0,0.0,243.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,1,243,243.0,243.0,243.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,1.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.101-255.255.255.255-60359-10002-17,192.168.132.101,60359,255.255.255.255,10002,17,1782939368455952,0,0.0,154.0,154.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,1,154,154.0,154.0,154.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,1.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.129-192.168.132.255-138-138-17,192.168.132.129,138,192.168.132.255,138,17,1782939370212652,0,0.0,201.0,201.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,1,201,201.0,201.0,201.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,1.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.100-255.255.255.255-48457-10002-17,192.168.132.100,48457,255.255.255.255,10002,17,1782939372765080,0,0.0,154.0,154.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,1,154,154.0,154.0,154.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,1.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.10-255.255.255.255-58092-10001-17,192.168.132.10,58092,255.255.255.255,10001,17,1782939376517900,0,0.0,243.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,1,243,243.0,243.0,243.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,1.0,0.0,0.0,-1,-1,NeedLabel
